npi,combined_hs_and_corp,combined_hs_and_corp_name
1770779092,HSI00000796,Orlando Health
1871567289,HSI00000077,Baptist Health South Florida
1063463768,HSI00001121,UF Health
1164014957,HSI00001121,UF Health
1326108903,HSI00001121,UF Health
1376133892,HSI00001121,UF Health
1457411126,HSI00001121,UF Health
1972942472,HSI00001121,UF Health
1043395460,HSI00000523,Jackson Health System
1063417483,HSI00000523,Jackson Health System
1134116320,HSI00000523,Jackson Health System
1225033020,HSI00000523,Jackson Health System
1386714418,HSI00000523,Jackson Health System
1487724241,HSI00000523,Jackson Health System
1558432542,HSI00000523,Jackson Health System
1568578367,HSI00000523,Jackson Health System
1649340415,HSI00000523,Jackson Health System
1730767971,HSI00000523,Jackson Health System
1790856458,HSI00000523,Jackson Health System
1285686675,HSI00000075,Baptist Health
1477001972,HSI00000075,Baptist Health
1104086479,HSI00001121,UF Health
1144276452,HSI00001121,UF Health
1326208695,HSI00001121,UF Health
1487814752,HSI00001121,UF Health
1104115948,HSI00001060,Tallahassee Memorial Healthcare
1174539522,HSI00001060,Tallahassee Memorial Healthcare
1194774968,HSI00001060,Tallahassee Memorial Healthcare
1215207360,HSI00001060,Tallahassee Memorial Healthcare
1285683045,HSI00001060,Tallahassee Memorial Healthcare
1316682941,HSI00001060,Tallahassee Memorial Healthcare
1356868541,HSI00001060,Tallahassee Memorial Healthcare
1366811077,HSI00001060,Tallahassee Memorial Healthcare
1437108271,HSI00001060,Tallahassee Memorial Healthcare
1437177664,HSI00001060,Tallahassee Memorial Healthcare
1528410172,HSI00001060,Tallahassee Memorial Healthcare
1558310391,HSI00001060,Tallahassee Memorial Healthcare
1578075503,HSI00001060,Tallahassee Memorial Healthcare
1649229402,HSI00001060,Tallahassee Memorial Healthcare
1649387119,HSI00001060,Tallahassee Memorial Healthcare
1649892399,HSI00001060,Tallahassee Memorial Healthcare
1740545128,HSI00001060,Tallahassee Memorial Healthcare
1780025635,HSI00001060,Tallahassee Memorial Healthcare
1790040160,HSI00001060,Tallahassee Memorial Healthcare
1790283133,HSI00001060,Tallahassee Memorial Healthcare
1790344927,HSI00001060,Tallahassee Memorial Healthcare
1811941834,HSI00001060,Tallahassee Memorial Healthcare
1811953128,HSI00001060,Tallahassee Memorial Healthcare
1841701729,HSI00001060,Tallahassee Memorial Healthcare
1295738367,HSI00000055,Ascension Health
1114969995,HSI00001121,UF Health
1134308489,HSI00001121,UF Health
1184723777,HSI00001121,UF Health
1275632846,HSI00001121,UF Health
1467532804,HSI00001121,UF Health
1588765861,HSI00001121,UF Health
1659314938,HSI00001121,UF Health
1699874248,HSI00001121,UF Health
1255413993,HSI00000077,Baptist Health South Florida
1346354677,HSI00000010,AdventHealth
1639325046,HSI00000010,AdventHealth
1639267222,HSI00001121,UF Health
1669563557,HSI00001121,UF Health
1730277229,HSI00001121,UF Health
1821186313,HSI00001121,UF Health
1851892467,HSI00001121,UF Health
1831180744,HSI00000492,HCA Healthcare
1174839476,HSI00000010,AdventHealth
1417987124,HSI00000055,Ascension Health
1013044296,HSI00000077,Baptist Health South Florida
1518071562,HSI00000076,Baptist Health Care
1699192567,HSI00000076,Baptist Health Care
1770681421,HSI00000076,Baptist Health Care
1912918277,HSI00000076,Baptist Health Care
1104876622,HSI00001176,University of Miami Health System
1184862765,HSI00001176,University of Miami Health System
1013967827,HSI00001176,University of Miami Health System
1295279586,HSI00001176,University of Miami Health System
1346317039,HSI00001176,University of Miami Health System
1568769370,HSI00001176,University of Miami Health System
1497748743,HSI00000569,Lakeland Regional Health
1245283530,HSI00000441,Halifax Health
1134161318,HSI00000010,AdventHealth
1679678486,HSI00000010,AdventHealth
1801990429,HSI00000010,AdventHealth
1447232137,HSI00001060,Tallahassee Memorial Healthcare
1568693554,HSI00000796,Orlando Health
1346298023,HSI00000075,Baptist Health
1285709451,HSI00001060,Tallahassee Memorial Healthcare
1326081282,HSI00001060,Tallahassee Memorial Healthcare
1427092006,HSI00001060,Tallahassee Memorial Healthcare
1457399982,HSI00001060,Tallahassee Memorial Healthcare
1487613121,HSI00001060,Tallahassee Memorial Healthcare
1881956720,HSI00001060,Tallahassee Memorial Healthcare
1043269871,HSI00001106,Trinity Health
1700978558,HSI00000010,AdventHealth
1902095078,HSI00000010,AdventHealth
1073565610,HSI00000010,AdventHealth
1225034234,HSI00000010,AdventHealth
1205875671,HSI00001037,Steward Health Care System
1265529887,HSI00000010,AdventHealth
1609514322,HSI00000010,AdventHealth
1649367269,HSI00000010,AdventHealth
1669639415,HSI00000010,AdventHealth
1184609851,HSI00000531,Johns Hopkins Health System
1265019541,HSI00000796,Orlando Health
1669429577,HSI00000796,Orlando Health
1417052713,HSI00001106,Trinity Health
1003510116,HSI00000631,Mayo Clinic Health System
1174143986,HSI00000631,Mayo Clinic Health System
1265097513,HSI00000631,Mayo Clinic Health System
1285621631,HSI00000631,Mayo Clinic Health System
1790772317,HSI00000631,Mayo Clinic Health System
1962499079,HSI00000631,Mayo Clinic Health System
1972661262,HSI00001060,Tallahassee Memorial Healthcare
1356495204,HSI00000492,HCA Healthcare
1770532798,HSI00000531,Johns Hopkins Health System
1891725628,HSI00000492,HCA Healthcare
1255313664,HSI00000010,AdventHealth
1326033341,HSI00000796,Orlando Health
1396171518,HSI00001106,Trinity Health
1760459762,HSI00000575,Lee Health
1922096999,HSI00000575,Lee Health
1215117528,HSI00000492,HCA Healthcare
1851726566,HSI00000796,Orlando Health
1558454132,HSI00000076,Baptist Health Care
1457306441,HSI00001037,Steward Health Care System
1508817529,HSI00000075,Baptist Health
1114977428,HSI00000010,AdventHealth
1588675912,HSI00000010,AdventHealth
1831397215,HSI00000492,HCA Healthcare
1215960315,HSI00000860,Quorum Health Corporation
1336165935,HSI00000860,Quorum Health Corporation
1356360424,HSI00000860,Quorum Health Corporation
1376567719,HSI00000860,Quorum Health Corporation
1588859623,HSI00000860,Quorum Health Corporation
1063847341,HSI00000745,Broward Health
1124430319,HSI00000745,Broward Health
1134157100,HSI00000745,Broward Health
1134164965,HSI00000745,Broward Health
1134512650,HSI00000745,Broward Health
1174551147,HSI00000745,Broward Health
1225073034,HSI00000745,Broward Health
1255376067,HSI00000745,Broward Health
1265460232,HSI00000745,Broward Health
1285662239,HSI00000745,Broward Health
1295763241,HSI00000745,Broward Health
1366852873,HSI00000745,Broward Health
1376571323,HSI00000745,Broward Health
1497773055,HSI00000745,Broward Health
1548288087,HSI00000745,Broward Health
1568490506,HSI00000745,Broward Health
1578761995,HSI00000745,Broward Health
1669884854,HSI00000745,Broward Health
1689692246,HSI00000745,Broward Health
1699703660,HSI00000745,Broward Health
1801581129,HSI00000745,Broward Health
1831135565,HSI00000745,Broward Health
1972531945,HSI00000745,Broward Health
1013534445,HSI00000962,Sarasota Memorial Health Care System
1245294826,HSI00000962,Sarasota Memorial Health Care System
1659834174,HSI00000962,Sarasota Memorial Health Care System
1740263367,HSI00000962,Sarasota Memorial Health Care System
1003409301,HSI00000653,Memorial Healthcare System
1013471614,HSI00000653,Memorial Healthcare System
1043656614,HSI00000653,Memorial Healthcare System
1053061754,HSI00000653,Memorial Healthcare System
1063013787,HSI00000653,Memorial Healthcare System
1063495836,HSI00000653,Memorial Healthcare System
1063704559,HSI00000653,Memorial Healthcare System
1093262248,HSI00000653,Memorial Healthcare System
1114920584,HSI00000653,Memorial Healthcare System
1134102080,HSI00000653,Memorial Healthcare System
1144360991,HSI00000653,Memorial Healthcare System
1144919259,HSI00000653,Memorial Healthcare System
1164911764,HSI00000653,Memorial Healthcare System
1174942783,HSI00000653,Memorial Healthcare System
1194499863,HSI00000653,Memorial Healthcare System
1225284292,HSI00000653,Memorial Healthcare System
1245656792,HSI00000653,Memorial Healthcare System
1275864670,HSI00000653,Memorial Healthcare System
1285314310,HSI00000653,Memorial Healthcare System
1306177589,HSI00000653,Memorial Healthcare System
1326021197,HSI00000653,Memorial Healthcare System
1326479585,HSI00000653,Memorial Healthcare System
1336504075,HSI00000653,Memorial Healthcare System
1356712277,HSI00000653,Memorial Healthcare System
1366785743,HSI00000653,Memorial Healthcare System
1386297513,HSI00000653,Memorial Healthcare System
1386988806,HSI00000653,Memorial Healthcare System
1407208952,HSI00000653,Memorial Healthcare System
1407865520,HSI00000653,Memorial Healthcare System
1417491127,HSI00000653,Memorial Healthcare System
1437500287,HSI00000653,Memorial Healthcare System
1457798704,HSI00000653,Memorial Healthcare System
1457899684,HSI00000653,Memorial Healthcare System
1467468496,HSI00000653,Memorial Healthcare System
1518195882,HSI00000653,Memorial Healthcare System
1528659679,HSI00000653,Memorial Healthcare System
1538497086,HSI00000653,Memorial Healthcare System
1548937907,HSI00000653,Memorial Healthcare System
1558850149,HSI00000653,Memorial Healthcare System
1588153175,HSI00000653,Memorial Healthcare System
1598321051,HSI00000653,Memorial Healthcare System
1609884154,HSI00000653,Memorial Healthcare System
1649601964,HSI00000653,Memorial Healthcare System
1669713673,HSI00000653,Memorial Healthcare System
1700216496,HSI00000653,Memorial Healthcare System
1740655455,HSI00000653,Memorial Healthcare System
1750726378,HSI00000653,Memorial Healthcare System
1750756466,HSI00000653,Memorial Healthcare System
1780667923,HSI00000653,Memorial Healthcare System
1790076115,HSI00000653,Memorial Healthcare System
1821538505,HSI00000653,Memorial Healthcare System
1831810977,HSI00000653,Memorial Healthcare System
1962706721,HSI00000653,Memorial Healthcare System
1962991562,HSI00000653,Memorial Healthcare System
1053748913,HSI00000056,Kings Daughters Medical Center
1356434773,HSI00000056,Kings Daughters Medical Center
1386782050,HSI00000056,Kings Daughters Medical Center
1740237312,HSI00000056,Kings Daughters Medical Center
1851346720,HSI00000056,Kings Daughters Medical Center
1093750911,HSI00000917,Saint Elizabeth Healthcare
1104699453,HSI00000917,Saint Elizabeth Healthcare
1114974813,HSI00000917,Saint Elizabeth Healthcare
1154365062,HSI00000917,Saint Elizabeth Healthcare
1235736471,HSI00000917,Saint Elizabeth Healthcare
1326142498,HSI00000917,Saint Elizabeth Healthcare
1326590852,HSI00000917,Saint Elizabeth Healthcare
1366084337,HSI00000917,Saint Elizabeth Healthcare
1467492421,HSI00000917,Saint Elizabeth Healthcare
1578187209,HSI00000917,Saint Elizabeth Healthcare
1689695322,HSI00000917,Saint Elizabeth Healthcare
1740221795,HSI00000917,Saint Elizabeth Healthcare
1902842073,HSI00000917,Saint Elizabeth Healthcare
1902960487,HSI00000917,Saint Elizabeth Healthcare
1932187937,HSI00000917,Saint Elizabeth Healthcare
1023896529,HSI00001423,Pikeville Medical Center
1063122232,HSI00001423,Pikeville Medical Center
1083491955,HSI00001423,Pikeville Medical Center
1134316771,HSI00001423,Pikeville Medical Center
1164558417,HSI00001423,Pikeville Medical Center
1174300073,HSI00001423,Pikeville Medical Center
1194502054,HSI00001423,Pikeville Medical Center
1194967109,HSI00001423,Pikeville Medical Center
1245017144,HSI00001423,Pikeville Medical Center
1285621623,HSI00001423,Pikeville Medical Center
1407608458,HSI00001423,Pikeville Medical Center
1457433435,HSI00001423,Pikeville Medical Center
1497534119,HSI00001423,Pikeville Medical Center
1528195864,HSI00001423,Pikeville Medical Center
1528641982,HSI00001423,Pikeville Medical Center
1568249217,HSI00001423,Pikeville Medical Center
1568249522,HSI00001423,Pikeville Medical Center
1588441471,HSI00001423,Pikeville Medical Center
1619598901,HSI00001423,Pikeville Medical Center
1669250064,HSI00001423,Pikeville Medical Center
1689426637,HSI00001423,Pikeville Medical Center
1699554311,HSI00001423,Pikeville Medical Center
1730966656,HSI00001423,Pikeville Medical Center
1750160487,HSI00001423,Pikeville Medical Center
1811659063,HSI00001423,Pikeville Medical Center
1811774656,HSI00001423,Pikeville Medical Center
1821875584,HSI00001423,Pikeville Medical Center
1821875741,HSI00001423,Pikeville Medical Center
1841426996,HSI00001423,Pikeville Medical Center
1851178735,HSI00001423,Pikeville Medical Center
1972178135,HSI00001423,Pikeville Medical Center
1083759633,HSI00000305,Deaconess Health System
1679718100,HSI00000305,Deaconess Health System
1780249060,HSI00000305,Deaconess Health System
1871082339,HSI00000305,Deaconess Health System
1912544958,HSI00000305,Deaconess Health System
1043604812,HSI00001053,T J Regional Health
1083630149,HSI00001053,T J Regional Health
1245261858,HSI00001053,T J Regional Health
1376574806,HSI00001053,T J Regional Health
1477609865,HSI00001053,T J Regional Health
1629429360,HSI00001053,T J Regional Health
1679350847,HSI00001053,T J Regional Health
1760475925,HSI00001053,T J Regional Health
1770581894,HSI00001053,T J Regional Health
1154045144,HSI00000860,Quorum Health Corporation
1235139312,HSI00000860,Quorum Health Corporation
1407576580,HSI00000860,Quorum Health Corporation
1487184453,HSI00000860,Quorum Health Corporation
1679293369,HSI00000860,Quorum Health Corporation
1891415972,HSI00000860,Quorum Health Corporation
1912627605,HSI00000860,Quorum Health Corporation
1093040032,HSI00000346,Ephraim Mcdowell Health
1184231169,HSI00000346,Ephraim Mcdowell Health
1306922018,HSI00000346,Ephraim Mcdowell Health
1316141351,HSI00000346,Ephraim Mcdowell Health
1548526692,HSI00000346,Ephraim Mcdowell Health
1760529341,HSI00000346,Ephraim Mcdowell Health
1760964514,HSI00000346,Ephraim Mcdowell Health
1821135963,HSI00000346,Ephraim Mcdowell Health
1831923291,HSI00000346,Ephraim Mcdowell Health
1952353948,HSI00000346,Ephraim Mcdowell Health
1184138356,HSI00000346,Ephraim Mcdowell Health
1518975556,HSI00000346,Ephraim Mcdowell Health
1528547247,HSI00000346,Ephraim Mcdowell Health
1558581785,HSI00000346,Ephraim Mcdowell Health
1689166274,HSI00000346,Ephraim Mcdowell Health
1730668419,HSI00000346,Ephraim Mcdowell Health
1740794908,HSI00000346,Ephraim Mcdowell Health
1770075491,HSI00000346,Ephraim Mcdowell Health
1902862824,HSI00000346,Ephraim Mcdowell Health
1023649514,HSI00000010,AdventHealth
1083499503,HSI00000010,AdventHealth
1194744664,HSI00000010,AdventHealth
1255471827,HSI00000010,AdventHealth
1477184968,HSI00000010,AdventHealth
1558665752,HSI00000010,AdventHealth
1811922347,HSI00000010,AdventHealth
1831150119,HSI00000010,AdventHealth
1881112134,HSI00000010,AdventHealth
1568528594,HSI00000080,Baptist Healthcare System
1689778250,HSI00000080,Baptist Healthcare System
1790840056,HSI00000080,Baptist Healthcare System
1962873109,HSI00000080,Baptist Healthcare System
1013957620,HSI00000914,Saint Claire Regional Medical Center
1093852477,HSI00000914,Saint Claire Regional Medical Center
1124078696,HSI00000914,Saint Claire Regional Medical Center
1134267594,HSI00000914,Saint Claire Regional Medical Center
1194765792,HSI00000914,Saint Claire Regional Medical Center
1285771667,HSI00000914,Saint Claire Regional Medical Center
