value,neuromusc,cvd,respiratory,renal,gi,hemato_immu,metabolic,congeni_genetic,malignancy,neonatal,tech_dep,transplant,ccc_flag
S43.204D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.204S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.205,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.205A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.205D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.205S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.206,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.206A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.206D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.206S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.21,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.211,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.211A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.211D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.211S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.212,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.212A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.212D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.212S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.213,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.213A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.213D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.213S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.214,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.214A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.214D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.214S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.215,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.215A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.215D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.215S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.216,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.216A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.216D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.216S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.22,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.221,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.221A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.221D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.221S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.222,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.222A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.222D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.222S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.223,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.223A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.223D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.223S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.224,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.224A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.224D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.224S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.225,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.225A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.225D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.225S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.226,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.226A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.226D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.226S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.3,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.30,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.301,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.301A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.301D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.301S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.302,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.302A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.302D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.302S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.303,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.303A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.303D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.303S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.304,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.304A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.304D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.304S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.305,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.305A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.305D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.305S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.306,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.306A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.306D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.306S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.31,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.311,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.311A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.311D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.311S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.312,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.312A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.312D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.312S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.313,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.313A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.313D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.313S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.314,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.314A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.314D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.314S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.315,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.315A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.315D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.315S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.316,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.316A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.316D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.316S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.39,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.391,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.391A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.391D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.391S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.392,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.392A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.392D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.392S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.393,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.393A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.393D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.393S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.394,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.394A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.394D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.394S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.395,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.395A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.395D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.395S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.396,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.396A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.396D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.396S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.4,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.40,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.401,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.401A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.401D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.401S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.402,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.402A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.402D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.402S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.409,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.409A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.409D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.409S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.41,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.411,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.411A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.411D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.411S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.412,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.412A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.412D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.412S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.419,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.419A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.419D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.419S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.42,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.421,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.421A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.421D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.421S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.422,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.422A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.422D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.422S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.429,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.429A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.429D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.429S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.43,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.431,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.431A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.431D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.431S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.432,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.432A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.432D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.432S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.439,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.439A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.439D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.439S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.49,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.491,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.491A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.491D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.491S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.492,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.492A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.492D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.492S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.499,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.499A,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.499D,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.499S,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.5,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.50,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.50XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.50XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.50XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.51,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.51XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.51XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.51XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.52,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.52XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.52XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.52XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.6,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.60,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.60XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.60XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.60XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.61,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.61XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.61XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.61XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.62,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.62XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.62XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.62XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.8,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.80,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.80XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.80XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.80XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.81,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.81XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.81XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.81XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.82,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.82XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.82XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.82XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.9,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.90,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.90XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.90XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.90XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.91,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.91XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.91XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.91XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.92,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.92XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.92XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S43.92XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S44,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.0,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.00,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.00XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.00XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.00XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.01,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.01XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.01XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.01XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.02,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.02XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.02XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.02XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.1,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.10,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.10XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.10XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.10XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.11,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.11XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.11XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.11XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.12,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.12XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.12XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.12XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.2,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.20,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.20XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.20XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.20XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.21,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.21XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.21XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.21XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.22,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.22XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.22XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.22XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.3,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.30,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.30XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.30XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.30XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.31,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.31XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.31XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.31XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.32,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.32XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.32XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.32XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.4,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.40,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.40XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.40XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.40XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.41,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.41XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.41XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.41XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.42,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.42XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.42XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.42XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.5,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.50,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.50XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.50XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.50XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.51,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.51XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.51XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.51XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.52,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.52XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.52XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.52XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.8,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.8X,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.8X1,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.8X1A,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.8X1D,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.8X1S,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.8X2,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.8X2A,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.8X2D,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.8X2S,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.8X9,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.8X9A,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.8X9D,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.8X9S,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.9,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.90,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.90XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.90XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.90XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.91,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.91XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.91XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.91XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.92,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.92XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.92XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S44.92XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S45,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.0,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.00,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.001,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.001A,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.001D,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.001S,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.002,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.002A,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.002D,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.002S,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.009,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.009A,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.009D,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.009S,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.01,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.011,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.011A,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.011D,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.011S,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.012,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.012A,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.012D,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.012S,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.019,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.019A,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.019D,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.019S,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.09,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.091,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.091A,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.091D,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.091S,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.092,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.092A,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.092D,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.092S,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.099,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.099A,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.099D,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.099S,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.1,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.10,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.101,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.101A,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.101D,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.101S,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.102,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.102A,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.102D,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.102S,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.109,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.109A,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.109D,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.109S,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.11,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.111,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.111A,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.111D,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.111S,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.112,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.112A,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.112D,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.112S,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.119,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.119A,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.119D,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.119S,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.19,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.191,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.191A,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.191D,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.191S,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.192,0,0,0,0,0,0,0,0,0,0,0,0,0
S45.192A,0,0,0,0,0,0,0,0,0,0,0,0,0
